Unnamed: 0,ID,2018
25089,35185737200,46
25092,57200211050,24
25126,57196355629,11
25164,26656676700,2
25237,35563860100,8
25239,34875096500,57
25240,57192643068,2
25253,57194450044,4
25268,49461948500,11
25277,57204588309,3
25283,22938988000,7
25293,57192986878,4
25295,57201157273,3
25299,57201698146,11
25306,57203638758,6
25324,57201737950,7
25325,57203982124,4
25326,18038493600,11
25346,24922776100,5
25349,57205415292,1
25356,57203095590,26
25358,6507268121,3
25377,57204041247,1
25378,7006218373,10
25392,57202081513,4
25394,57200410623,4
25396,57201672369,2
25407,57199196961,5
25410,37063377100,4
25437,57205600479,12
25481,55513012600,11
25488,56436725400,3
25501,55210952600,83
25521,7004220684,49
25546,57157856800,6
25551,57203246369,1
25562,57191501452,5
25578,7004817725,5
25591,57202950883,4
25599,7202923324,6
25600,57205427274,3
25603,6602110830,4
25654,57204723762,3
25655,57188856261,5
25658,56426278600,2
25668,6602124765,5
25673,57203619429,2
25677,6506851607,13
25684,57204401843,53
25687,56913227100,12
25692,56181315000,31
25707,56240672400,4
25713,57204101425,20
25726,57192914765,6
25747,57192068276,6
25762,35318915600,14
25813,26643666600,9
25828,55885135600,9
25829,56120909500,10
25843,56283184500,5
25854,57192552840,5
25861,55971623200,25
25864,22981884000,6
25891,57203904452,6
25896,23004865500,21
25922,57205490900,2
25925,6508151218,5
25938,57205485838,6
25948,57202501329,5
25954,57203148456,4
25956,57192167984,6
25958,24172335200,33
25960,57205367116,3
25966,42862354300,1
25980,55837228500,3
25981,57204404736,4
25982,57200336948,7
25991,9733676700,3
26000,8621581200,8
26034,56767645800,5
26036,26537740700,5
26037,57203484871,20
26043,57203136709,1
26051,56117481500,6
26055,56584290700,3
26058,57202379755,7
26061,56177731700,3
26062,35188849200,11
26063,37101128700,14
26067,7006124439,7
26100,57206909216,4
26103,6701776742,7
26106,56043924500,5
26135,55213455200,9
26137,43961267000,3
26149,57202901430,6
26152,57203287539,2
26162,12769803800,9
26168,56382854900,9
26182,54418156800,9
26184,57202135703,11
26190,57201738084,2
26206,57203913886,23
26218,57156442200,2
26219,57201155741,3
26242,6701695724,5
26268,57204449487,11
26269,23397939900,3
26280,36782554300,12
26282,7005853135,49
26287,6602324266,10
26288,57189251909,6
26291,57204044112,2
26296,57201153353,4
26306,57205418548,2
26309,57205055878,4
26318,57195643518,4
26331,57000322900,13
26340,35609781200,3
26342,57203926452,3
26345,57200647431,14
26354,57200991061,5
26372,8042598100,3
26405,7202893448,8
26409,14037743900,3
26418,6604092373,12
26419,57188832885,6
26425,57201689084,5
26439,57201319305,2
26442,57205000578,3
26445,54683782300,4
26452,57031254400,3
26463,55420155300,2
26480,57201854865,2
26483,57199328861,3
26512,55337583500,2
26523,56486564300,5
26533,6602376762,2
26553,57193401259,3
26560,57202511415,2
26570,57207160762,84
26571,57079834200,5
26580,57203183121,3
26584,57203955403,4
26585,8681627700,9
26597,55183886500,11
26616,57201636251,8
26636,57203032899,2
26642,57195428472,5
26648,57205494222,6
26662,57196040903,2
26670,8545537100,4
26676,57192094410,44
26678,24471476800,2
26679,24294588700,2
26713,8897660000,3
26732,57204425302,17
26759,55566059300,5
26762,55993756400,5
26767,55542685600,3
26790,57200855464,5
26792,57202984636,3
26793,9747240900,27
26829,6603682395,11
26852,57202141752,84
26856,56532009500,6
26860,57190338401,8
26872,57097134300,2
26878,57189500865,18
26887,57204591616,5
26888,54951767800,3
26891,57200915789,4
26894,57204634602,4
26899,57206505246,3
26912,57205363052,4
26930,57203368900,9
26935,50262594200,3
26938,57206549182,5
26942,57195318697,5
26949,57203515842,2
26951,23485026500,6
26953,57207131276,9
26964,57205039278,3
26973,56500149400,20
26977,57191747325,49
26996,56896089800,10
27008,7003693665,6
27019,57190272241,3
27025,57200163138,3
27027,57203640864,2
27049,57204659092,6
27059,57194611094,7
27068,26424557700,4
27091,55479838200,11
27105,57195296609,11
27108,25122120400,3
27111,57190939396,4
27142,8942447300,5
27145,57201500296,7
27158,7102054090,6
27173,6701351871,4
27180,57203098555,5
27181,56717483600,4
27195,56367698700,14
27196,57202078703,3
27205,57207390536,2
27223,57204044601,5
27225,57205375865,8
27231,57203915510,7
27261,57194073594,8
27286,57202887961,5
27288,57201347900,6
27294,56141105100,5
27298,57204972104,5
27306,57195198925,5
27347,6601988911,51
27348,15759198300,11
27354,57204830404,6
27368,57196041142,4
27380,6506601722,3
27392,56971264000,7
27417,55663529400,3
27422,7004316643,5
27454,57202446003,5
27465,57203765483,1
27480,57205095925,3
27488,55370436500,3
27491,57203145625,9
27498,57203715218,3
27503,57207006465,5
27515,57204813635,2
27524,6602072782,29
27578,24336244200,19
27589,57197784663,4
27591,57202056233,4
27593,19640313400,44
27596,57202205001,17
27615,57205231044,2
27625,35976590400,13
27628,57202050877,2
27644,57203987154,3
27648,57204316693,4
27650,6603603701,3
27671,57203973241,5
27674,6603245482,3
27685,57204217052,4
27690,24757990000,53
27695,57191515283,9
27698,23570158900,34
27699,55229335700,7
27707,57195591142,14
27719,57198518426,2
27743,55060012600,2
27752,57201637046,5
27760,46062509000,4
27767,57202360683,5
27780,57194195264,4
27790,57203912584,28
27796,6603823060,5
27807,11840208700,1
27810,35293782400,6
27814,57203516456,6
27818,36715488100,4
27834,6504369629,84
27838,57203901316,38
27871,16053976700,5
27873,57200207588,3
27880,57204362172,1
27883,36470876800,3
27901,7005332569,3
27905,57203931120,5
27936,24473625800,3
27961,25224371300,13
28007,57132045200,5
28019,24921308800,2
28032,36648271300,1
28065,57104723100,24
28071,57203782199,10
28084,23035794100,2
28097,57203010191,5
28103,16417282500,6
28106,56286279400,4
28111,8867287700,7
28112,57201858066,3
28131,6506773882,6
28143,57199903490,36
28162,55607083900,4
28165,57194302814,2
28175,57202607759,3
28188,57194829037,6
28206,44861519700,1
28215,56849983600,16
28224,57204367634,5
28230,55549191800,8
28231,6602127959,4
28236,57203000942,20
28238,48760899800,14
28249,55142280400,3
28254,56613480900,11
28255,56662907300,25
28263,57194830059,10
28272,57204667500,6
28286,56459301700,46
28298,6701332982,5
28316,6603683024,6
28319,57201994846,1
28338,57203925052,2
28349,57206867891,9
28350,57203145916,13
28374,6508211650,3
28381,55888293100,35
28386,6508202167,15
28403,57206696939,1
28408,7004325138,4
28410,36619911100,34
28427,24281008200,12
28430,57204416449,7
28434,57206030553,26
28452,57202760524,2
28457,57204174265,3
28480,57088140000,12
28484,57191781221,2
28526,57200302318,3
28538,6602099651,7
28552,57197808562,2
28558,57189681882,6
28574,57190964214,15
28581,8962728900,7
28586,57205740610,1
28594,57195606479,2
28597,56526639800,2
28600,57193793614,4
28602,23470838700,4
28622,57201987207,8
28624,57192712570,10
28630,56705614900,4
28643,23004382400,10
28659,57203974058,3
28663,35222110000,4
28678,57204178915,2
28679,57203183606,2
28682,55014232100,14
28711,6602798007,9
28717,57206031343,31
28720,57202864131,4
28723,57203640657,6
28726,55632785700,15
28742,56267120400,13
28743,36491265100,35
28768,57201397255,7
28783,57203813041,5
28794,57197113442,1
28797,55656992400,8
28798,57203927120,4
28806,57194162743,4
28857,57205579876,3
28868,57200006039,10
28875,57202800157,3
28876,57200962561,3
28886,57206026234,2
28887,55909377800,5
28910,57189618170,11
28985,6507765654,5
29021,57189685163,15
29034,9845867100,7
29037,7202484913,5
29041,55694163700,4
29045,55581202400,21
29056,57201644300,11
29063,57202894539,6
29082,55660069600,25
29098,57201943581,3
29114,7102322019,24
29133,57205398077,2
29135,55574371300,11
29147,57193158971,7
29149,56991166000,3
29160,55351756900,6
29180,56427021600,5
29185,55504416200,8
29192,57201553173,3
29208,57207607292,9
29211,57201502338,5
29218,57202284342,7
29265,57205501401,4
29285,57203257121,5
29335,55137109900,6
29337,57196094316,9
29345,57191253973,2
29359,55559350900,9
29366,57201455210,39
29377,57202228981,2
29381,55014373900,2
29383,57204466812,4
29385,55506070100,10
29395,57030940400,7
29403,7102933896,2
29414,55631719900,5
29430,16644078500,3
29439,57204109902,6
29445,57203633940,1
29455,57200118891,3
29456,7102848002,9
29460,8284288500,11
29468,7005259586,4
29472,55842589200,4
29475,57204210501,11
29478,57203979965,2
29479,15078676200,3
29489,15842947300,6
29510,57200906198,6
29535,15052632800,3
29541,15050053300,5
29546,57202919135,8
29559,57201900023,3
29561,22734290400,3
29569,22235367500,8
29572,55539189380,4
29584,57207380849,12
29642,36162852900,6
29647,57204076616,7
29652,57195511244,1
29665,37016832100,7
29666,6505869562,5
29671,21743356700,11
29704,56179874900,3
29708,26538706900,4
29722,57195460642,4
29731,57201698187,28
29742,57202287054,3
29749,8625505200,3
29760,6602329471,3
29777,7003284412,8
29780,23469316500,81
29782,57205365494,2
29798,57202047937,4
29801,57204630949,3
29835,57205503432,4
29844,26635102000,34
29875,56938284200,3
29883,36717339500,9
29884,7004314421,9
29892,26537911800,15
29904,6506145862,6
29907,57192938128,3
29910,57203763201,89
29933,54940034600,35
29964,57193313591,5
29971,15045981500,2
29985,23051691600,3
29999,57195422528,7
30000,23974902500,14
30001,57204897613,2
30008,57204211286,7
30012,57203498453,43
30014,57201006480,6
30015,57204820205,3
30016,57203170687,13
30038,57204077463,4
30040,55275284900,4
30047,35226994400,70
30052,6602820274,1
30063,55633534700,1
30071,57191254967,4
30091,56186313300,6
30097,6602509056,12
30112,6603044979,16
30123,57204985878,3
30140,57201587833,4
30150,57202607938,6
30151,57193867382,10
30154,57204823253,4
30166,56396617600,8
30167,12763608000,3
30173,57200854647,20
30177,56419692900,4
30202,57076689800,2
30215,57203756800,2
30218,57117981100,1
30222,7003829828,4
30259,7004469433,5
30262,57203789661,18
30266,57063371900,1
30271,57205573533,13
30273,57202647708,4
30275,7102846810,4
30282,6603899278,2
30283,57202954918,4
30293,57196217257,3
30321,57204833174,3
30322,7004280487,4
30324,57204168017,8
30330,56582548100,5
30348,55440426100,7
30354,7201915434,7
30428,56559299000,4
30459,57204628249,2
30469,57200574670,1
30480,7102417077,7
30495,57110390100,6
30497,57062628200,11
30512,57203319918,21
30513,57203635537,3
30518,57204421428,2
30526,6701760439,12
30531,6701625109,1
30538,55237368000,6
30546,55074007400,3
30569,57204884745,3
30629,56336557300,2
30631,57190444732,6
30634,57202393904,14
30641,57202307954,4
30645,35109636800,14
30651,57206516013,19
30677,57205427260,4
30690,7006621392,12
30709,57189470324,6
30775,55709751800,6
30776,55710799200,1
30797,57204448964,12
30813,56913376900,12
30819,57197874833,6
30828,56487906300,7
30842,8878910600,1
30860,14621028400,1
30885,57202157836,3
30888,36505197400,53
30907,57204586654,6
30910,56957778600,9
30912,55533680200,3
30915,7005939834,7
30934,57193489155,5
30951,57203884203,3
30959,55822775300,4
30963,57204503142,1
30977,16642777700,44
30986,57204446519,4
30989,56458088400,17
31022,27068111900,5
31024,8863812600,2
31042,23005641600,12
31052,57202950033,4
31084,7005305457,1
31085,57193332835,4
31091,6504716149,8
31096,57192984814,1
31113,57204558910,4
31122,57194175870,13
31141,42962245900,15
31154,55588507900,2
31157,57076978500,28
31165,57201351703,5
31178,6507765908,9
31192,26423156600,6
31208,57201851968,2
31255,6506112110,10
31270,57201188614,8
31277,57203680036,81
31279,57188989688,5
31294,56400078500,12
31318,35793663500,2
31336,57191267294,3
31346,57202043765,3
31350,6602316855,2
31354,56018686300,4
31380,11238922800,2
31381,16403366100,15
31384,57207605881,4
31385,56150658800,2
31395,57203919116,4
31434,54941412200,1
31460,57204957058,11
31464,56462255700,3
31466,57205377068,3
31533,7003488151,12
31534,57193501896,2
31540,57204284148,6
31547,57207815567,2
31551,57207866601,6
31564,57202913836,3
31582,56909579300,5
31585,18035072300,3
31589,57203400111,4
31598,57200527782,3
31603,57201774212,3
31606,55567664900,8
31620,57200015682,9
31623,57205026736,3
31632,15045537700,7
31634,57188760356,3
31652,57201365184,3
31690,16240487500,2
31693,6701773156,34
31718,41361841700,6
31719,57030771900,2
31743,57204721787,9
31751,55806721500,17
31752,57204949515,3
31760,56310059700,1
31762,56488123000,5
31768,35190197700,4
31778,57201094807,6
31779,57002656100,3
31789,14016543500,35
31802,55749450100,6
31810,57202413167,5
31820,6505806236,53
31824,57193555600,3
31833,57196245638,2
31879,57203208985,5
31884,57201781707,3
31894,57202045337,4
31905,57200911624,6
31908,22833848100,5
31921,57203573007,4
31922,57202048101,5
31929,15133296000,6
31949,57203764479,4
31955,35220233300,13
31992,8308080100,5
31999,57202956551,15
32002,6507921401,3
32020,56246672800,2
32047,56039818600,9
32073,55333016500,12
32074,57205727317,3
32075,57200697009,1
32086,57188690012,5
32096,56211293500,35
32109,6602198754,5
32110,57203158775,17
32113,57144317500,28
32123,57205401508,24
32126,57201434389,48
32133,6603680925,7
32140,7003856469,6
32157,9248929600,3
32158,55846061300,3
32190,57207822876,3
32201,45861099000,3
32208,27267641800,5
32214,25957572900,12
32215,57207650640,8
32220,57196423876,5
32229,57203736564,46
32254,7004043268,7
32262,57203295798,5
32313,57203305503,43
32316,57202464508,5
32335,57204824417,2
32342,57205275207,9
32345,56185259400,4
32352,57203279821,22
32358,57204792568,7
32404,35197063600,8
32421,36730647000,14
32442,57203691687,81
32445,23766962300,8
32446,56085838900,2
32464,57203022812,3
32465,12345200700,8
32466,57203205812,6
32471,55062817800,4
32473,6603805366,6
32484,57206250552,2
32501,57190377014,3
32508,55616702300,3
32510,57203791539,8
32512,57203988435,4
32513,57204046697,4
32515,57194450557,5
32543,57192071989,2
32544,16231609600,2
32594,57194006251,5
32601,57194073171,5
32611,8667328000,4
32613,57200857658,3
32618,57205104999,3
32627,7402114949,19
32645,57190161985,2
32656,57205443389,1
32663,57205615458,3
32679,56602917700,7
32683,56374567900,4
32698,57194388641,4
32704,57203484893,70
32705,57203111789,6
32742,57205624102,4
32768,41662200300,4
32769,57204588124,4
32804,57202516065,1
32811,57201736447,22
32843,55682751100,4
32862,57195563932,5
32867,57204801517,2
32868,14833990500,3
32874,7401461946,3
32881,57205337335,21
32888,57203969997,3
32896,36559459300,6
32907,50262320700,6
32908,7004334060,17
32909,36702661000,2
32915,57202957127,4
32921,57203748665,2
32927,57200854183,4
32939,55600437400,5
32940,35580914000,26
32947,57203913009,7
32954,57202369619,1
32956,36835869800,57
32972,54411003700,4
32990,57204759497,1
33001,36697468800,3
33003,57190739095,3
33023,57205764878,3
33030,57095934700,5
33043,57203223488,4
33063,56748112400,4
33068,57191607897,6
33069,57205288147,3
33070,57204623719,4
33087,6507031598,10
33114,57204969687,7
33147,57195151861,7
33154,57205617139,3
33161,55133977300,53
33169,57200881192,4
33174,57203888487,4
33182,54893045900,1
33183,57204069894,6
33204,57201356388,4
33224,57204186104,8
33235,36183256800,1
33241,55720843700,3
33254,37121500600,3
33278,57201086071,6
33279,57205343101,5
33282,57201463945,3
33283,57192661991,2
33291,57142241900,4
33293,57169879500,5
33296,57204452035,2
33300,57204021895,1
33308,56828651600,3
33313,57140507100,4
33373,57203462338,4
33375,56702148900,4
33378,57190521694,6
33381,57205075835,2
33399,57194142400,5
33403,57201570649,2
33411,26531278700,4
33435,7005539043,43
33448,36635065400,4
33466,57202638085,15
33474,57193313093,6
33504,6602399844,4
33520,57204144318,5
33523,57196235182,5
33581,57203300682,49
33613,16303293900,2
33618,57202968281,3
33624,57201288743,8
33625,57200653506,3
33636,57204425054,7
33642,57202160393,6
33663,7201755443,18
33680,57205020568,11
33687,55962142600,4
33693,57195630348,21
33705,57197783096,3
33714,57205101595,5
33716,6602740665,3
33725,57205583516,3
33764,8905764100,7
33787,25633669800,7
33788,36739963900,3
33791,55653580200,3
33793,14034787400,7
33797,57206035687,4
33799,56182828200,14
33809,57201557533,3
33814,57196510341,5
33818,36445007100,8
33819,57203224639,5
33820,39863680000,1
33832,57202789192,4
33834,57204223005,11
33844,56422028700,5
33857,55057730300,16
33859,37070268800,49
33864,55924204000,4
33877,57195053385,3
33879,57201435554,2
33890,57205121452,4
33896,57191863756,23
33910,9239628500,12
33927,16744020100,8
33928,57201361696,3
33932,57200339027,4
33946,57202087271,7
33952,6602212011,53
33960,12766787000,5
33965,55956696100,3
33981,57188878700,6
33993,57203711135,17
33998,57206165649,3
34010,14065920200,14
34038,25637925300,10
34050,57204829124,4
34060,56126097900,20
34078,57194785966,3
34084,9746268100,38
34129,55928699700,6
34137,8645598300,9
34143,8983605300,6
34146,51161172100,15
34151,56233628900,11
34163,57205897467,4
34169,57205019350,5
34185,57204142628,4
34209,55588719600,3
34234,24073061300,3
34248,57200695386,7
34254,56047584200,6
34258,57191288575,7
34274,57203210733,4
34278,57195316481,4
34281,55972478500,6
34304,57203973474,3
34309,36099892800,4
34330,7003382145,4
34341,57207553084,5
34359,26040727700,5
34377,57202758653,4
34392,57202715785,6
34407,57200624994,4
34425,55587056500,5
34441,56203602400,4
34454,23488154400,7
34462,57196190634,4
34479,56318731100,9
34484,57204369296,5
34488,23092920500,3
34500,55199525100,1
34503,57202381847,57
34510,35071089100,9
34518,57201351868,4
34537,57204222090,24
34539,36126264300,31
34549,8515634500,35
34591,7407456556,1
34598,57117561200,20
34603,36189772100,4
34607,56928329400,1
34629,55779970700,4
34637,57202649257,12
34659,14626101300,5
34666,57204901436,5
34694,57204996169,9
34698,57203897936,5
34707,55376407700,64
34721,36634427800,2
34729,57193181498,7
34734,25121533300,2
34752,6603192045,7
34785,57205445343,5
34793,6603583113,19
34810,57205487594,2
34813,57202999741,4
34814,57191746838,57
34815,57200289458,2
34835,54895075000,5
34839,57201429272,2
34846,56982893000,44
34847,57201373705,3
34874,8246920300,10
34882,57200333693,2
34883,57202116146,7
34894,57204916648,2
34906,57197833627,4
34912,57203202313,5
34917,16645692800,1
34924,8066366100,2
34935,6504081534,8
34942,57204877840,7
34958,57205652008,3
34985,7202573140,8
34991,6507261813,7
35008,57201792094,2
35009,57204051173,3
35021,56964296000,13
35051,23096817200,10
35055,55344913800,34
35098,7003727364,9
35107,57194241454,9
35118,57203100367,2
35123,24477310000,4
35135,57204546039,8
35136,57202580330,3
35153,57204048749,3
35157,57203575104,3
35164,57203592759,10
35165,57200530694,11
35174,57191592547,7
35181,57204502678,3
35185,7102260600,3
35187,57204546573,8
35198,57203252732,16
35211,57195326805,20
35212,57191516336,6
35229,55580470600,6
35242,57203968860,2
35260,57203892359,6
35262,7202676980,4
35264,36125858500,30
35269,37080780700,53
35270,57202856719,46
35273,57189515358,3
35306,57189071572,3
35308,57202790705,3
35310,57202953680,4
35316,55853828900,4
35318,35228008300,87
35322,57201090076,4
35326,6602071007,8
35333,57202090615,4
35356,8563824900,4
35371,24519330200,5
35385,57189588737,3
35387,57207319854,6
35388,57203974595,3
35392,57203997702,7
35405,57162721500,2
35420,56271398100,13
35421,23009737900,7
35438,36797184500,16
35446,57140419500,6
35458,57201649930,12
35465,57193350155,2
35470,57203059266,3
35516,36805431600,5
35517,57203928922,1
35560,57200500772,6
35582,57203173421,13
35583,57191747214,6
35587,57203509813,43
35596,6603885995,43
35601,57203528743,6
35605,55173651200,1
35611,14420777600,6
35619,57203095693,3
35627,55247572900,5
35639,57202687318,3
35660,22035752500,3
35697,56785398900,6
35715,6602925652,20
35730,6602820834,2
35732,8248969300,14
35745,57201367195,36
35757,55509343300,3
35782,57200913415,21
35788,57192096316,8
35800,36875518900,4
35809,8320399500,7
35840,57203505738,83
35844,36020546700,8
35851,57202646748,7
35869,15848651700,2
35873,57201721440,2
35892,57189894406,8
35905,57193521115,7
35917,56421630500,4
35919,6505911654,3
35957,56904126600,7
35974,57202153348,20
35986,57204499785,2
35990,56903788800,7
35995,57207659866,4
35997,56674813300,1
36020,6506853774,5
36021,57201366291,4
36026,57203841318,1
36028,57202056291,36
36032,35778950800,4
36038,57194682334,9
36045,26429354900,11
36049,7101819462,2
36052,57201551923,2
36056,12242834800,6
36063,56825175700,16
36065,42661669800,3
36093,57203464665,1
36101,57204616106,5
36109,6603313947,7
36112,6603929265,6
36133,56244127600,2
36149,57200637854,1
36166,57194827678,3
36191,57207350895,5
36201,56587152600,5
36214,57205404551,24
36218,36095937900,5
36220,57200047122,3
36225,57196467064,4
36231,57202315427,6
36239,57203505838,8
36245,15123741500,3
36264,57194623091,9
36282,57202865464,2
36285,57199423368,15
36295,54407894500,13
36304,57200072345,12
36335,57201780448,2
36342,56126221700,3
36349,23991136600,3
36351,24490715300,6
36368,56956564300,4
36373,57204117346,24
36383,6602311059,4
36384,6603488566,9
36398,57205019265,5
36416,57193521616,2
36446,57205376252,3
36449,57192673371,37
36493,57205230986,6
36510,37079516800,81
36516,55349082700,6
36517,7006607414,12
36546,55391645800,5
36561,57193713592,2
36572,7003302574,3
36573,56412986900,4
36589,6506811712,5
36595,57196730838,19
36601,57203308536,7
36618,57193574168,83
36634,17343381000,3
36637,55567701200,3
36656,57203321207,9
36657,57204050177,2
36658,57204506000,6
36664,57188817333,3
36679,57201395053,2
36696,56370700500,23
36708,57205030826,3
36709,57207319887,70
36736,8703319100,2
36741,57203637268,4
36744,56243739200,6
36748,7004582000,28
36757,57204103700,1
36764,57203307038,49
36785,57203317386,18
36788,36657001100,4
36808,57204662437,9
36836,36631042100,3
36838,16634787500,4
36843,55209893500,3
36861,7004274859,14
36868,35243409200,4
36869,55934370600,7
36872,57207086628,3
36878,55970193300,1
36879,56078521300,21
36896,57204924317,2
36906,56845830700,6
36907,57202954201,9
36939,6603039594,12
36966,57207644123,4
36970,57195714594,2
36974,26027290600,10
36986,35180308100,6
36990,57204774873,1
36991,57204186878,53
37019,57203393593,3
37020,57192586322,3
37024,57200174762,38
37030,57195737111,4
37041,57204293154,2
37052,6505921687,5
37054,57197516535,3
37060,57192536345,3
37070,57201449118,5
37074,10041096700,4
37103,57207027555,8
37118,57202442839,6
37136,57203158812,2
37141,55785817500,8
37147,7404429497,6
37150,57202499883,2
37168,44161273500,10
37178,56449437100,14
37190,57202919994,4
37213,57201881983,5
37241,57203416890,3
37248,35199653200,5
37252,57202650757,4
37299,57205059747,3
37317,18042431800,4
37320,57191980349,3
37323,57202496382,4
37328,56819008900,7
37351,55579938300,2
37364,37017403500,3
37396,7801402135,2
37401,57193423065,3
37412,37057989500,1
37446,14008282700,14
37487,13608426100,6
37489,57202376179,3
37559,7006264465,3
37567,57191861008,5
37577,57205025082,11
37589,57203909052,16
37602,57204808250,2
37622,24577345000,26
37633,57196464753,4
37637,57202816129,4
37644,57200335303,7
37665,57203320929,6
37678,57021609400,2
37703,57205125320,2
37711,57202367216,5
37724,57207607143,5
37726,57201989032,2
37727,16553251100,4
37739,57203320028,2
37742,8056816000,6
37747,6602580266,4
37756,57196067428,2
37774,34875291600,8
37785,55647046100,6
37797,8965186600,9
37807,57199330660,4
37835,15073407600,7
37838,57204257563,17
37896,6701764883,4
37898,56277457300,9
37939,57201429669,48
37944,57205198272,5
37958,57203927340,8
37978,57197729421,6
37984,57204644085,3
37994,36183599800,6
37999,57194428211,3
38003,7004093227,6
38006,57203775685,44
38013,57190798305,5
38024,56375691800,5
38026,25225025500,33
38040,57191951738,19
38053,57203316053,21
38054,57200165076,3
38068,57204875188,10
38071,57204049371,3
38072,55598500000,28
38081,57207233269,2
38087,56283141000,15
38091,57205538966,3
38093,57194945717,5
38119,57204825629,2
38121,57198497384,7
38135,6602718847,5
38148,57196094680,5
38155,57204881713,2
38172,57205098720,6
38175,35117849100,3
38194,55871555700,3
38205,56964503600,3
38219,6701412452,51
38227,6602878234,11
38228,7005027654,3
38234,57205195704,3
38250,57201308631,2
38253,44361481500,5
38254,57207820452,10
38264,57202358672,5
38270,56725676200,3
38280,56946538400,4
38283,14827063600,1
38292,57204356912,7
38316,57202983154,5
38328,57073514000,5
38344,22949794200,8
38367,57204143544,5
38370,55549588500,4
38375,57202587727,6
38381,26031574400,8
38393,57205427180,1
38398,36338266800,53
38401,57203762855,4
38403,57205883769,15
38424,57203591637,9
38429,57203360925,7
38445,57202051283,12
38447,57196374463,8
38454,57204111431,4
38457,7003436966,7
38462,57195219706,3
38464,57195562228,5
38477,57201056620,6
38483,57201072928,26
38488,57200992510,6
38493,15060095200,6
38511,57190608375,6
38522,37067554200,18
38523,57201737321,2
38554,36991840000,1
38563,36619961800,13
38580,57202524291,53
38588,57194411177,2
38597,57205401707,4
38598,24483053200,9
38614,57201420727,48
38637,57203307077,10
38642,57203008885,1
38663,56200256400,3
38664,23766982000,26
38670,55323008800,39
38706,6603894932,3
38709,35274255800,11
38711,54793573900,11
38714,57193716924,3
38717,8416866100,14
38722,57203021512,5
38749,57195060152,5
38759,57202582184,4
38760,57201032530,2
38773,57203902347,5
38803,57203395846,22
38807,57204721400,2
38810,57204763333,5
38825,57203976262,4
38829,48661564600,11
38837,57193794262,79
38843,26021577500,3
38849,7003574426,20
38853,57202816649,5
38855,57189893002,5
38857,57189853425,11
38869,56533469800,8
38872,57194209513,2
38882,57205427536,3
38893,56462197000,4
38896,57203092527,2
38905,57207292370,3
38910,57190167025,3
38924,57202132210,5
38944,7601315684,2
38974,57053547200,3
38995,8522301400,1
38998,57203973526,3
39007,56565644800,4
39018,57203166866,4
39038,57201256220,6
39056,56490906900,6
39060,57207356162,5
39064,8551001200,4
39066,49861249500,5
39074,57190371190,5
39078,57203147377,2
39079,16039213400,43
39107,55671678500,4
39118,6506708496,2
39128,57203970339,3
39156,6602326831,17
39160,57203105151,7
39164,7006111229,5
39192,57206945026,24
39199,36054061000,1
39215,13905166400,3
39229,57201717840,7
39243,57203987754,4
39259,26664960100,7
39275,57204600179,10
39276,57202214992,3
39277,57207833356,4
39285,57203592128,19
39306,24340934900,8
39312,55206288300,3
39315,57205603444,9
39325,57203732964,28
39340,57204281770,2
39344,21743057600,8
39353,57203357423,10
39355,41862589400,3
39374,7004053119,9
39383,57204829996,4
39386,24776675300,21
39389,57204790893,3
39401,26039415300,1
39412,57205407373,24
39428,57204431700,4
39436,57204505337,19
39437,57204067860,12
39456,57206761051,3
39474,8612649800,26
39475,7006804594,8
39480,55891738000,6
39498,57203392433,2
39509,6507720606,10
39512,57202915818,6
39518,55837884300,4
39529,57195718517,4
39544,36713187700,4
39547,56769212100,13
39554,57202853576,25
39557,26422024800,3
39565,57203220536,3
39566,56206423800,7
39574,51663715300,13
39575,56720350600,83
39577,56540443200,30
39634,57205078601,5
39643,57203321672,78
39647,57203202641,6
39654,57204418465,6
39672,7005023671,26
39698,36447406100,2
39699,15124049200,5
39720,57203309561,49
39723,55510704800,14
39734,56272035100,4
39737,57205209283,7
39753,57202356486,7
39754,6504197005,5
39756,26648233700,2
39757,57188809615,4
39758,57202913752,8
39767,14631529300,6
39769,57203147318,13
39803,57192540024,10
39814,7005447498,9
39816,57188716335,4
39817,57205348667,1
39818,57202962529,7
39827,49861124400,5
39837,57203279192,5
39881,18042601100,80
39887,24549714000,81
39903,57194107906,3
39912,57203243024,1
39925,56917336300,5
39938,57206587171,2
39970,57200726314,2
39974,57207294210,8
39978,57195945660,3
39994,56066428900,2
39998,57193159740,10
40000,29067513400,2
40009,8628348200,6
40017,57203285188,2
40022,16071412900,11
40028,6506323121,4
40033,21739128200,13
40046,53878630700,4
40091,14028792900,73
40104,7007084310,4
40107,57202903019,4
40145,12038780800,10
40150,55575226000,2
40163,55961248900,16
40175,57205082785,20
40178,57205257301,6
40179,6603475934,8
40181,22136427700,11
40185,16552782200,5
40187,7003473624,31
40188,43461218100,3
40196,57192674059,21
40225,57194177068,13
40251,57201430218,48
40257,35793000400,2
40259,36056356500,6
40273,56085206700,5
40279,57202044299,5
40282,55502017600,4
40302,23092110700,2
40303,57202616851,8
40306,57202393899,9
40307,57205765435,3
40316,37075025400,3
40347,57204766862,2
40357,14828457300,1
40391,6602430952,2
40393,57204178667,3
40404,57203203395,5
40406,34768215900,5
40413,57189308484,53
40418,56121589900,5
40422,6602889432,7
40432,57204801266,9
40433,57202212539,3
40434,57204392024,2
40447,6602107840,13
