ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
7003468900,3,3,3,3,7,9,9,9,9,10,10,10,10,10,10,10,10,10,10
12142553100,6,6,6,6,6,6,6,9,21,26,26,26,26,26,35,40,41,42,42
12806559200,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
7004015876,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7005959658,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
15745644500,1,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7005068948,9,9,33,33,33,33,33,33,33,33,33,33,72,72,72,72,72,72,72
26634332300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602874278,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
57198076590,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7003676233,9,9,9,9,25,26,26,26,26,26,37,37,39,39,39,42,51,58,58
57190180221,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6602618707,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6
6603339268,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,5,5,11,11
7102886069,1,6,6,7,7,7,7,7,7,8,8,11,12,12,12,13,15,15,15
54781738700,3,6,9,11,11,11,12,17,17,17,17,17,17,17,17,17,17,19,19
6506183090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55879884200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,37,37
6603497817,3,15,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
6701364168,3,3,3,3,3,3,3,19,19,19,19,19,19,19,19,19,19,19,19
56232997000,5,5,5,10,10,11,11,11,11,11,17,17,17,17,17,17,17,17,17
56385477900,3,3,8,8,8,8,8,8,8,8,8,8,8,8,32,32,35,43,53
6506720012,2,4,5,5,5,8,8,8,10,12,13,14,15,18,27,27,37,40,48
6602927007,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,6,6,6,6
