ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
7402353591,2,2,2,2,2,2,2,2,2,2,2,2
6602792236,0,14,14,14,14,14,14,14,14,14,14,14
16177061300,6,7,7,15,16,30,30,30,30,30,30,30
24465433200,3,3,4,4,4,4,4,4,4,4,8,8
24802040500,0,4,4,4,4,4,26,26,26,54,67,81
16678351200,0,6,6,6,6,6,6,6,6,6,6,6
24832645900,1,1,1,1,1,1,1,1,1,1,1,1
24450247200,0,0,0,0,0,0,5,5,5,5,5,5
6506656042,0,0,0,0,0,0,0,0,0,0,6,6
23391273700,4,5,6,6,6,6,6,6,6,6,6,6
55405914000,0,0,0,0,4,4,4,4,4,4,4,4
23003584600,4,4,4,4,4,4,7,7,7,7,7,7
