ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
25228330300,3,3,3,3,3,3,3,3,3,3,16,24,36,51,54,54
15061920100,2,2,4,6,8,18,20,24,25,26,30,32,32,36,37,41
8582283800,4,7,7,11,13,24,26,32,32,32,37,37,40,43,43,43
6602109477,5,5,5,9,9,9,9,9,9,9,9,9,9,15,15,15
7005324498,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
6603024001,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7004494483,2,5,9,17,38,46,49,52,59,62,65,67,69,71,73,83
7005510750,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
7006394348,5,6,7,8,8,10,12,13,25,27,28,30,40,43,45,49
7006058479,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602624109,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9336118900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7003374402,5,7,8,8,13,13,13,13,13,44,44,44,44,44,44,44
56056938800,3,3,14,22,23,24,31,31,33,33,34,36,36,36,36,36
12239764200,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9279215300,6,6,6,6,6,17,24,56,56,56,57,57,57,63,63,63
6506838574,2,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6
8076636300,5,5,5,12,12,12,12,12,12,13,15,23,23,23,23,23
22633496000,2,2,2,5,8,9,10,10,12,19,27,28,36,44,46,49
6603745478,2,2,2,2,2,2,2,2,2,2,3,3,3,3,6,6
7007184416,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
55112431200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6506937240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8501948600,3,3,3,3,3,7,12,14,16,16,16,16,21,21,22,34
7102213118,1,1,1,5,5,5,9,10,10,10,10,13,15,19,21,24
8886932900,4,4,4,12,15,15,17,17,17,17,17,18,18,18,18,25
7006739970,3,3,3,3,8,9,15,21,25,33,47,53,57,65,65,66
7004007688,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7004151106,4,5,6,8,9,9,12,14,16,16,18,19,20,31,40,42
23397370900,3,7,9,14,19,25,29,39,48,51,56,58,69,69,78,83
8886629000,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
