ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6602165990,8,8,8,8,8,42,42,43,45,50,50,58,62,66,66,73,75,75,84,86
7005478226,2,2,4,4,7,9,10,10,13,18,18,22,23,28,39,39,39,40,41,41
7005583366,5,5,5,5,5,5,5,14,14,14,14,14,14,14,14,14,14,14,14,14
7003621193,2,2,2,2,2,2,2,2,2,2,2,5,5,9,9,9,9,9,9,9
7006763150,7,7,7,7,7,15,15,27,40,44,57,79,93,95,100,100,106,106,106,106
7102945104,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
35462314500,1,1,1,1,1,19,22,33,33,35,56,57,57,59,59,59,59,59,59,59
35236647700,8,8,8,8,8,11,11,24,24,37,38,50,57,57,63,76,76,81,84,86
6603295399,6,6,6,6,6,9,9,9,9,9,9,16,16,16,18,20,21,22,31,43
7005519951,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
