ID,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
36606353800,2,5,7,7,8,17,17,29,30,35,35,45,47,47
6602726458,2,2,2,2,2,2,2,2,2,2,2,2,2,2
57197246629,2,2,2,2,2,2,2,2,2,3,4,4,4,4
19640812000,2,2,2,2,2,2,4,4,9,14,18,19,21,21
6701818885,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10044638600,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8662152200,3,4,4,4,4,4,4,4,9,12,12,14,14,17
55937451200,22,25,25,25,25,25,25,25,25,25,25,25,25,25
55929619600,22,22,22,22,22,22,22,22,22,22,22,22,22,22
9637746200,6,10,10,10,10,10,10,10,10,10,10,10,10,10
56861964400,2,2,2,2,2,2,2,2,2,2,2,2,2,2
57195179814,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10241991200,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6507241920,36,36,36,36,36,36,36,36,36,36,36,36,36,36
13103570900,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6603047526,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23395753800,2,2,4,4,4,4,4,4,4,4,4,4,4,4
8357355200,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8282054700,4,4,4,4,7,9,19,24,26,29,29,31,31,34
22981493100,7,7,7,9,9,9,9,9,21,21,21,21,21,21
7405551581,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23974116800,8,10,12,14,14,16,16,17,17,18,20,20,21,21
8870199000,4,4,4,5,5,8,18,21,22,33,33,38,43,44
6603192017,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7003375520,7,7,7,7,7,7,7,7,7,7,7,7,7,7
57198382884,4,4,4,4,4,4,4,4,4,4,4,4,4,4
14632047100,3,4,4,5,5,5,5,5,5,5,5,5,5,5
13105645100,1,1,1,2,2,2,2,2,2,2,2,2,2,2
55001145100,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6507276918,7,7,7,7,7,7,7,7,25,25,25,25,25,25
14031083100,4,4,7,8,8,8,9,9,11,13,14,17,17,21
6603199777,4,4,4,4,4,6,6,6,6,6,6,6,6,9
51863494600,3,3,3,3,3,3,6,6,6,6,6,6,6,6
15731810800,2,2,2,3,3,3,3,3,4,4,4,4,4,4
7005009437,10,12,12,12,18,18,18,18,18,18,18,18,18,18
55851939700,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6701715110,5,9,9,17,17,31,39,39,39,39,39,39,39,39
9271267100,8,8,8,8,8,8,8,8,8,8,8,8,8,8
12752530300,10,12,12,12,12,12,12,12,12,12,12,12,12,12
7006352995,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602854427,4,4,6,6,6,7,7,7,7,53,53,53,53,53
22952500200,16,16,16,16,16,16,16,29,29,29,29,29,29,29
57196501998,2,2,2,2,2,2,2,2,2,2,2,2,2,2
24476241600,4,5,5,5,5,5,13,13,16,16,16,16,16,16
7004197821,4,4,4,4,4,4,4,4,4,4,4,4,4,4
