ID,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
56036239300,2,2,4,4,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,13,13,13,13
7004714357,2,4,4,4,4,5,5,5,5,8,8,10,19,20,33,40,47,63,64,71,73,80,113
7103410216,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602493424,7,7,7,7,13,13,13,16,16,16,16,16,20,20,20,26,26,26,38,41,45,45,47
7004684414,3,3,3,3,3,3,3,4,4,4,4,8,8,8,8,8,8,8,8,15,22,25,26
6602704358,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7004866004,2,2,2,2,9,11,12,12,12,13,13,13,15,17,17,18,19,22,22,22,26,26,26
6602274934,1,1,1,1,3,3,3,3,3,3,4,4,8,10,14,15,15,15,22,22,27,36,36
6603550679,2,4,4,4,6,14,15,15,17,18,21,22,22,24,26,36,45,51,58,62,63,71,74
7004265746,2,2,3,7,9,13,16,17,18,20,21,23,32,35,38,42,46,47,54,59,62,64,66
6701536945,2,5,5,7,7,8,20,21,31,31,40,41,54,54,79,79,155,156,185,185,223,239,245
56032201800,4,4,8,8,8,8,8,8,8,9,9,9,9,13,13,13,16,16,18,28,28,28,28
6603772241,1,1,1,1,4,4,4,6,10,13,13,17,19,19,19,19,21,31,31,37,38,38,45
7202158118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6603413287,2,2,2,2,5,8,8,8,14,18,24,26,28,38,40,42,46,48,57,60,63,64,70
56276288100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6
27267497800,1,1,1,1,1,1,1,1,1,1,5,6,6,6,9,9,22,22,23,24,25,25,25
6603090130,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6603671578,1,1,3,3,3,5,8,8,8,10,14,19,26,30,34,36,38,41,41,41,49,52,52
35561994600,1,3,3,3,6,6,6,7,7,7,7,7,7,14,14,14,14,14,14,14,14,14,14
7003834752,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29
6701696532,2,2,4,6,6,6,6,6,6,8,9,9,9,9,12,12,17,20,20,30,30,30,30
35291445800,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
56216389000,1,1,2,4,6,6,6,6,6,10,18,19,19,20,22,25,33,35,36,39,39,39,41
7003715136,5,7,12,12,12,12,14,14,14,16,16,16,16,27,28,28,28,30,30,30,31,31,31
6603742210,2,2,2,2,2,3,4,4,5,5,5,7,7,7,7,8,9,9,9,10,12,12,12
7003423533,4,4,50,50,50,50,50,54,54,59,59,59,59,59,59,59,59,59,59,60,60,60,60
56368545200,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
56227707000,2,2,3,3,4,4,4,6,8,8,10,13,24,29,37,42,46,53,57,58,62,67,71
7005649036,1,3,3,5,5,9,11,11,12,13,14,16,22,22,22,22,31,32,34,34,34,34,34
6603205991,3,3,3,3,3,3,3,5,8,14,14,14,14,14,16,18,23,25,27,30,30,30,35
55806022400,8,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
6602208924,1,1,1,1,2,4,4,6,6,10,14,15,16,16,22,25,25,26,26,26,27,28,29
57203959332,1,1,1,1,4,4,4,4,4,4,4,8,8,8,10,10,12,12,12,16,18,18,19
7006627317,2,2,2,2,2,2,2,2,7,7,9,14,14,16,19,19,24,25,25,25,25,25,25
6602717449,4,12,16,18,18,18,23,24,24,32,32,48,51,51,56,65,66,66,82,82,82,82,82
6603752589,1,2,2,2,7,7,7,8,11,22,26,29,40,44,55,60,66,72,76,82,94,102,104
7006183752,3,3,17,17,20,23,23,26,30,31,35,35,64,66,66,70,74,74,90,99,104,107,114
23393061300,1,1,3,3,5,5,6,6,6,6,6,10,13,18,19,22,22,28,32,48,48,49,52
7003382880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,18,18,18,18
7202639604,5,6,6,7,7,7,7,7,7,8,11,18,18,23,23,26,31,33,37,37,37,37,37
