ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6602125072,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7003746153,3,3,19,19,21,21,22,45,54,85,88,93,104,107,127,130,137,139,141,148
57192649765,2,2,2,2,3,5,7,7,9,10,11,12,12,13,13,16,17,17,21,22
6603656630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
34769638800,1,1,1,1,4,6,6,9,9,15,24,25,32,33,33,36,38,38,40,42
6602528478,4,4,4,7,12,13,13,25,25,31,31,35,37,38,38,39,39,42,42,45
6507621924,0,0,0,0,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,11
6603700686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4
55985907100,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
8569824900,0,0,0,10,10,10,30,30,30,30,30,30,30,30,34,34,34,34,34,34
7003995042,13,13,13,13,13,13,13,21,41,41,46,50,50,52,52,52,52,52,52,52
6602692269,6,7,7,12,15,15,16,19,21,30,33,40,42,45,45,49,50,51,51,52
7005327688,3,3,3,5,5,5,7,9,9,9,9,10,10,11,11,11,11,11,11,11
6602656042,0,0,0,0,0,7,7,24,42,44,65,71,81,81,81,87,117,121,136,136
8249898100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
7004750165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38
6602157334,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,7,7,7,7
55915046600,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8
6602598891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
6603668265,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5
6603404462,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4
7102086066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9
7801496228,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,38,38,38,38,38
7004295446,0,0,0,2,2,7,8,8,8,8,13,13,15,15,15,22,32,32,41,48
7005873694,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2
6602086177,0,0,0,0,1,1,1,3,3,7,11,11,11,11,13,23,24,28,29,33
6603293520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,19,19
