ID,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6701867797,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5
35570898500,0,0,0,0,0,0,0,0,0,54,54,54,54,54,54,54,54,54,54,54,54
6602934892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
6603936357,0,0,0,0,0,4,4,4,5,11,11,14,15,15,15,17,19,20,20,21,21
6602145885,0,0,0,0,0,0,0,0,0,0,5,6,6,6,7,7,7,7,13,16,16
6602521870,0,0,4,4,5,5,21,21,26,26,27,35,39,45,52,53,54,55,64,73,73
56124709100,0,0,1,1,1,1,1,1,1,1,1,3,4,8,8,8,8,8,13,13,13
6602534889,0,0,0,0,0,0,4,4,6,6,6,6,6,9,9,9,13,13,13,13,13
7103286464,4,4,4,12,12,13,15,17,17,19,20,24,27,34,38,38,39,46,49,49,49
6602895637,0,13,13,13,13,13,34,42,54,60,78,78,108,108,204,211,239,239,321,321,423
6602945666,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6701364452,0,0,0,13,19,19,19,19,19,19,19,31,31,63,63,63,63,63,63,63,63
6603577229,2,6,6,7,9,16,17,19,19,20,20,21,22,24,26,28,35,40,50,51,53
6602824219,0,0,0,8,8,8,10,10,10,14,14,14,14,14,14,14,14,14,14,14,14
57204298997,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,10,10,10,10
6603118386,0,4,4,7,11,11,12,16,16,16,18,20,20,21,22,22,23,25,25,26,26
6602112998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8
55635683700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,10
6603803822,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28
7004287565,3,8,8,8,16,16,29,38,42,53,80,94,94,103,103,111,111,111,111,111,118
6602175115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13
6602705829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
55903073100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6
7006682338,0,0,0,0,14,14,25,32,32,34,80,88,127,127,162,162,182,182,252,252,384
7003295623,0,0,0,0,2,2,2,7,7,7,8,8,8,8,8,8,8,8,8,8,8
6603303741,5,5,8,12,18,18,20,20,22,26,34,42,48,69,84,90,92,101,109,114,118
7003300989,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,12,12
6602363620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
7003623979,0,0,1,4,5,5,5,5,9,12,19,22,24,26,28,29,32,33,35,35,37
6601950806,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
57203074213,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,8,8,8,8
35578280200,0,0,4,8,8,12,15,16,17,17,38,38,39,39,42,42,44,45,45,45,45
6701451567,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13
7003996778,0,0,0,0,0,0,0,0,2,6,6,6,6,6,9,9,9,9,12,12,14
